0	0	0	0	0	184.732	36.5155	
0	0	0	0	0	184.833	36.1451	
0	0	0	0	0	186.946	36.9404	
0	0	0	0	0	187.296	36.9375	
0	0	0	0	0	189.465	37.4052	
0	0	0	0	0	189.738	36.951	
0	0	0	0	0	191.735	37.5631	
0	0	0	0	0	191.682	37.1147	
0	0	0	0	0	193.471	37.2789	
0	0	0	0	0	193.555	37.4234	
0	0	0	0	0	195.991	37.3991	
0	0	0	0	0	195.507	37.4891	
0	0	0	0	0	197.725	37.7285	
0	0	0	0	0	197.582	37.303	
0	0	0	0	0	199.294	37.2862	
0	0	0	0	0	199.356	37.3527	
0	0	0	0	0	201.549	36.9973	
0	0	0	0	0	200.932	37.4694	
0	0	0	0	0	202.962	36.4568	
0	0	0	0	0	202.65	37.2445	
0	0	0	0	0	203.991	36.1967	
0	0	0	0	0	203.809	36.2941	
